PRATASABA RESORT,,,,,,,,,
Fixed Asset List,,,,,,,,,
Asset Code,Asset Name,Asset Type Name,Asset Account,Asset Cost,Usage Date,Purchase Date,Estimated Life,% Depr Rate,Depreciation Method
PRATA-0342,Meja Prasmanan uk. 55x198x70,Kitchen Set,1400800.0,750000.0,31 May 2022,31 May 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0343,Kasur Busa utk Mess Karyawan ,House Keeping,1400700.0,2000000.0,31 May 2022,31 May 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0344,Bantal utk Mess Karyawan ,House Keeping,1400700.0,750000.0,31 May 2022,31 May 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0345,Kompor Gas Rinnai utk Mess Karyawan,Kitchen Set,1400800.0,350000.0,31 May 2022,31 May 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0346,Cottage 3,Building,1400200.0,303451938.38,31 May 2022,31 May 2022,10 Yr 0 Mth,10.0,Straight Line Method
PRATA-0347,Infrastructure 3,Building,1400200.0,177510720.0,31 May 2022,31 May 2022,10 Yr 0 Mth,10.0,Straight Line Method
PRATA-0348,Gudang,Building,1400200.0,113895610.0,31 May 2022,31 May 2022,10 Yr 0 Mth,10.0,Straight Line Method
PRATA-0349,Dermaga Baru,Building,1400200.0,572035017.0,31 May 2022,31 May 2022,10 Yr 0 Mth,10.0,Straight Line Method
PRATA-0350,Meeting Hall,Building,1400200.0,1928494798.1,31 May 2022,31 May 2022,10 Yr 0 Mth,10.0,Straight Line Method
PRATA-0351,AC Daikin Breeze 1 PK - C6,Office Equipment,1400600.0,16500000.0,30 Jun 2022,30 Jun 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0352,Pompa Sanyo PH-175C - Water Heater C6,Office Machinery,1400500.0,2500000.0,30 Jun 2022,30 Jun 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0353,Bangku Tambahan - Mobil Hilux,House Keeping,1400700.0,400000.0,30 Jun 2022,30 Jun 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0354,Canggu Floating Breakfast Brown,Kitchen Set,1400800.0,650000.0,30 Jun 2022,30 Jun 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0355,Flipchart with Wheels uk. 70x100 cm,Office Equipment,1400600.0,1168200.0,31 Jul 2022,31 Jul 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0356,Baofeng BF-888S HT UHF Walkie Talkie,Office Equipment,1400600.0,370000.0,31 Jul 2022,31 Jul 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0357,Exhaustfan Cosmos CL252 - Toilet Resto,Office Equipment,1400600.0,500000.0,31 Jul 2022,31 Jul 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0358,Wallfan Cosmos 16WFW,Office Equipment,1400600.0,1425000.0,31 Jul 2022,31 Jul 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0359,Payung Golf,House Keeping,1400700.0,2500000.0,31 Jul 2022,31 Jul 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0360,Taplak Meja dan Pita Kursi,House Keeping,1400800.0,2343000.0,31 Jul 2022,31 Jul 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0361,Cake Stand Holand Acaciaround ,Kitchen Set,1400800.0,698000.0,31 Jul 2022,31 Jul 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0362,Dish Collector Cart uk. 80x44x93 cm - FO,Kitchen Set,1400800.0,1609000.0,31 Jul 2022,31 Jul 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0363,New Kitchen,Building,1400200.0,1090376561.06,31 Jul 2022,31 Jul 2022,10 Yr 0 Mth,10.0,Straight Line Method
PRATA-0364,Freezer Modena MD37,Office Equipment,1400600.0,10900000.0,31 Aug 2022,31 Aug 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0365,Handphone Xiaomi Redmi 10C,Office Equipment,1400600.0,1899000.0,31 Aug 2022,31 Aug 2022,3 Yr 0 Mth,33.33,Straight Line Method
PRATA-0366,Carpet Twist 543 Ivory uk.120x170,House Keeping,1400700.0,699000.0,31 Aug 2022,31 Aug 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0367,Carpet Twist 513 Grey uk.120x170,House Keeping,1400700.0,699000.0,31 Aug 2022,31 Aug 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0368,Black Janitor Cart with Cover,House Keeping,1400700.0,1819000.0,31 Aug 2022,31 Aug 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0369,Arco Gerobak Dorong - Pantai,House Keeping,1400700.0,625000.0,31 Aug 2022,31 Aug 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0370,"Cake Stand, Serving Set, Tray",Kitchen Set,1400800.0,2305880.0,31 Aug 2022,31 Aug 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0371,Water Boiler 16ltr,Kitchen Set,1400800.0,1158000.0,31 Aug 2022,31 Aug 2022,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-0372,"Mask resort 1+ BK Sil BK (GOL.22012-DC, 22036-DC))",Office Equipment,1400600.0,6269400.0,31 Jan 2022,31 Jan 2022,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0373,"Snorkel Jetstream Flexable Black (GOL.22012,22036-DC)",Office Equipment,1400600.0,3045600.0,31 Jan 2022,31 Jan 2022,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0374,Gauge Slim Press Mod only Mtr (GOL.22034-DC),Office Equipment,1400600.0,3726000.0,31 Jan 2022,31 Jan 2022,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0375,Shelving Steel 5 Tier 120x45,Office Equipment,1400600.0,5208300.0,28 Feb 2022,28 Feb 2022,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0376,Rack Metal 5 Tier 120x45x190,Office Equipment,1400600.0,1406400.0,28 Feb 2022,28 Feb 2022,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0377,Storage 5 Shelf Rack 80x30,Office Equipment,1400600.0,1399000.0,28 Feb 2022,28 Feb 2022,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0378,Sink Bowl BCP Prestile set 2 lubang (+kaki +kran),Office Equipment,1400600.0,1250000.0,31 Mar 2022,31 Mar 2022,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0379,MCCB Merlin Gerin 200A u/k panel genset ivaco GOL-21052,Office Machinery,1400500.0,2500000.0,31 Mar 2021,31 Mar 2021,8 Yr 0 Mth,12.5,Straight Line Method
PRATA-0380,"Pompa Sanyo 15,8 kg P-H175C",Office Machinery,1400500.0,2200000.0,31 Mar 2021,31 Mar 2021,8 Yr 0 Mth,12.5,Straight Line Method
PRATA-0381,Gorden Kamar C6,House Keeping,1400700.0,7800000.0,31 Aug 2022,31 Aug 2022,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0382,Akari Android LED TV AT-54425 1 Pcs utk MH,Office Equipment,1400600.0,4150000.0,30 Nov 2021,30 Nov 2021,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0383,Bracket LED Standing Roda 32-65 inch utk MH,Office Equipment,1400600.0,1300000.0,30 Nov 2021,30 Nov 2021,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-0384,"Led Samsung 32""",Office Equipment,1400600.0,2499000.0,30 Nov 2021,30 Nov 2021,4 Yr 0 Mth,25.0,Straight Line Method
PRATA-1500,21 Ea Bantal Kepala Vardana,House Keeping,1400700.0,1470000.0,30 Jun 2016,27 Jun 2015,1 Yr 0 Mth,100.0,Straight Line Method
PRATA-1601,TV LED TOSHIBA 32 L 1600,Office Equipment,1400600.0,13898000.0,31 Oct 2016,31 Oct 2016,2 Yr 0 Mth,50.0,Straight Line Method
PRATA-1602,"Selimut Prata (20 pcs), Sprei (24 pcs), Bantal dll",House Keeping,1400700.0,6543700.0,31 Oct 2016,31 Oct 2016,2 Yr 0 Mth,50.0,Straight Line Method
PRATA-1603,POMPA SANYO PH-130 ,Office Machinery,1400500.0,1300000.0,31 Oct 2016,31 Oct 2016,2 Yr 0 Mth,50.0,Straight Line Method
PRATA-1604,MESIN GENERATOR HONDA DAISHIN GENSET,Office Machinery,1400500.0,15500000.0,31 Oct 2016,31 Oct 2016,2 Yr 0 Mth,50.0,Straight Line Method
,,,,19629703835.99,,,,,
